"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
3,486,3,486,3,786,3,507,3,518
3,507,3,516,3,493,3,491,3,486
3,486,3,486,3,511,3,507,3,507
3,486,3,491,3,486,3,486,3,491
3,486,3,486,3,486,3,507,3,486
3,507,3,491,3,518,3,486,3,491
3,486,3,493,3,486,3,511,3,486
3,486,3,490,3,486,3,486,3,481
3,486,3,511,3,507,3,511,3,466
3,486,3,507,3,507,3,486,3,486
3,507,3,486,3,486,3,486,3,486
3,486,3,486,3,486,3,482,3,507
3,486,3,486,3,486,3,486,3,507
3,486,3,466,3,486,3,486,3,490
3,466,3,518,3,518,3,481,3,486
3,486,3,491,3,486,3,486,3,486
3,518,4,518,4,486,4,486,4,485
4,507,4,487,4,491,4,486,4,518
5,511,6,786,6,466,6,486,6,486
6,491,6,491,6,486,6,486,6,486
6,486,6,491,6,518,6,486,6,466
6,507,6,507,6,486,6,485,6,507
6,486,11,507,11,518,11,507,11,507
11,486,11,518,11,518,11,518,11,486
11,486,11,507,11,486,11,486,11,507
11,518,11,491,11,507,14,486,14,518
14,486,15,486,15,486,18,486,18,486
18,486,18,786,18,486,18,491,23,485
23,518,24,493,3,786,3,512,3,507
3,486,3,486,3,507,3,507,3,786
3,486,3,486,3,486,3,466,3,486
3,486,3,507,3,493,3,486,3,515
3,486,3,519,3,486,3,486,3,515
3,491,3,491,3,491,3,486,3,486
3,491,3,486,3,507,4,786,6,786
6,786,6,486,6,507,6,486,6,481
6,518,6,486,7,486,11,518,11,518
11,507,14,486,14,507,18,507,3,486
3,507,3,493,3,786,23,491,3,486
3,491,3,507,3,486,3,507,3,491
3,487,3,486,3,507,3,491,3,486
3,507,3,507,3,486,3,518,3,486
3,518,3,486,3,486,3,507,3,518
3,518,6,786,6,786,6,491,6,494
11,518,11,518,11,486,11,507,11,518
11,507,11,507,14,518,3,515,6,516
11,507,11,486,23,507,25,486,25,486
25,518,25,482,2,786,7,786,23,510
11,507,3,507,3,518,3,486,4,507
5,786,5,786,6,519,6,786,6,786
6,486,6,486,7,511,7,493,7,478
7,486,13,482,18,786,18,786,18,475
18,491,18,493,18,486,18,493,7,486
18,786,25,466,2,519,2,786,2,786
2,786,2,511,3,507,3,486,3,482
3,786,3,507,4,786,4,786,4,786
4,480,4,493,5,486,5,786,5,786
5,786,5,486,6,786,6,486,6,493
6,486,6,491,6,491,6,486,6,511
6,486,6,513,6,492,6,510,6,486
7,786,7,786,7,786,7,486,7,491
7,786,7,786,7,486,7,491,7,786
7,486,7,518,7,461,8,507,11,486
15,486,18,786,18,786,18,786,18,786
18,786,18,786,18,786,18,786,18,786
18,786,18,493,18,786,18,786,18,786
18,786,18,786,18,786,18,786,18,786
18,786,18,786,18,786,18,786,18,786
18,786,18,786,18,486,18,486,18,480
18,486,23,786,3,481,4,510,4,482
5,493,5,518,6,786,6,513,6,486
7,786,7,786,7,786,7,786,7,786
18,486,11,518,18,786,18,786,2,786
2,786,5,482,5,486,5,518,5,518
6,486,6,486,6,481,23,518,28,786
28,507,28,486,2,486,11,510,25,786
25,786,25,786,25,486,25,786,25,511
25,786,25,786,25,786,25,786,2,786
2,486,2,786,2,786,2,491,2,786
2,786,2,516,2,486,2,518,2,518
2,491,3,511,3,491,3,482,3,491
3,491,3,486,3,507,3,493,3,487
3,507,3,518,3,486,3,486,3,507
3,518,3,491,3,486,3,493,3,518
3,466,3,518,3,486,3,486,3,486
3,486,3,518,3,510,3,786,4,511
5,466,5,518,5,511,5,490,5,786
5,786,6,491,6,487,6,491,6,511
6,786,6,491,6,786,6,492,6,486
6,518,6,518,6,518,6,491,6,786
6,786,6,511,6,486,6,486,6,518
6,786,6,493,6,518,6,491,6,486
6,486,6,481,6,518,6,478,6,486
6,486,6,491,6,486,6,518,6,486
6,518,6,518,6,486,6,486,6,518
7,786,7,786,7,786,7,786,7,491
7,786,7,491,7,786,7,491,7,786
7,486,7,491,7,486,11,518,11,486
11,518,11,511,11,518,11,492,11,518
13,486,13,486,18,786,18,486,18,786
18,786,18,786,18,786,18,786,18,786
18,786,18,486,18,786,18,493,18,786
18,786,18,491,18,786,18,519,18,786
18,493,18,487,18,491,18,491,22,507
23,518,23,507,23,518,23,518,23,486
27,491,28,486,28,486,2,786,2,510
2,786,2,518,2,518,2,493,3,507
3,518,3,518,4,518,4,518,5,786
5,486,5,518,5,786,5,486,6,491
6,507,6,506,6,486,6,486,7,786
7,786,7,486,11,482,13,461,14,519
18,786,18,486,18,486,2,786,2,786
3,518,3,486,3,486,3,486,3,507
5,493,6,511,6,486,6,507,6,478
6,486,7,486,7,786,18,786,18,513
18,511,22,507,2,491,2,786,3,786
3,507,3,491,3,486,3,486,3,518
3,518,3,518,3,512,3,493,3,486
3,518,3,486,5,786,5,491,5,786
5,486,5,786,5,515,5,482,6,786
6,486,11,518,14,507,28,786,28,487
28,486,2,486,2,786,2,786,3,491
3,482,6,491,6,786,6,491,7,786
7,786,18,486,23,507,25,786,25,486
25,786,25,786,25,486,25,786,25,786
25,786,25,786,2,786,2,491,2,518
2,786,2,486,2,486,2,518,2,486
2,511,2,486,2,486,2,486,2,491
2,518,2,486,3,485,3,486,3,518
3,491,3,518,3,486,3,482,3,518
3,518,3,486,3,486,3,486,3,486
3,786,3,486,3,486,3,786,3,786
3,486,3,486,3,493,3,492,3,486
3,511,3,482,3,486,3,486,3,491
3,486,3,496,3,786,3,486,3,507
3,491,3,486,3,491,3,491,3,482
3,491,3,486,3,481,3,491,3,518
3,786,3,491,3,518,3,486,3,518
3,518,3,486,3,507,3,507,3,486
3,507,3,518,3,486,3,518,3,486
3,486,3,486,3,482,3,507,3,518
3,475,3,518,3,486,3,518,3,786
3,786,3,518,3,518,3,491,3,518
3,507,3,518,3,518,3,507,3,486
3,482,3,518,4,786,4,786,4,486
4,493,4,482,4,491,4,491,4,486
4,482,5,486,5,486,5,518,5,518
6,491,6,491,6,786,6,491,6,491
6,486,6,786,6,486,6,480,6,486
6,491,6,491,6,491,6,786,6,486
6,486,6,511,6,486,6,491,6,786
6,491,6,491,6,518,6,518,6,491
6,482,6,485,6,491,6,494,6,518
6,491,6,786,6,491,6,491,6,491
6,491,6,491,6,491,6,486,6,491
6,482,6,486,6,786,6,491,6,482
6,486,6,491,6,491,6,486,6,491
6,518,6,486,6,518,6,486,6,482
6,486,6,518,6,511,6,486,6,478
6,511,6,786,6,491,6,486,6,482
6,491,6,518,6,518,6,494,6,491
6,491,6,786,6,518,6,491,6,491
6,491,6,486,6,482,6,486,6,507
6,486,6,486,6,491,6,507,6,482
6,491,6,482,6,486,6,507,6,487
6,493,6,494,6,496,6,491,6,491
6,491,6,486,6,491,6,491,6,486
6,511,6,518,6,491,6,510,6,481
6,516,7,786,7,786,7,493,7,491
7,518,7,491,7,786,7,493,9,486
9,491,11,518,11,507,11,486,11,507
11,507,11,518,11,482,11,511,11,486
11,518,11,482,11,518,11,518,11,514
11,486,11,511,11,515,13,518,13,518
13,518,13,507,13,486,13,486,13,518
14,515,14,507,14,486,14,507,18,786
18,786,18,518,18,786,18,786,18,786
18,786,18,786,18,486,18,18,786,786
18,786,18,786,18,786,18,786,18,786
18,786,18,786,18,496,18,786,18,515
18,786,18,511,18,486,18,511,18,518
18,507,18,786,18,486,18,486,18,491
18,486,18,482,22,486,22,507,22,786
22,518,22,486,23,486,23,518,24,486
24,518,24,518,24,486,24,518,28,786
2,486,3,786,3,519,3,786,3,486
3,507,3,491,4,486,4,490,4,518
5,786,5,491,5,490,6,511,6,473
6,491,6,494,6,486,6,486,6,491
6,486,6,518,6,491,6,507,11,518
11,518,11,491,11,486,13,491,15,491
18,786,18,786,18,482,18,511,18,491
22,511,2,486,3,487,3,507,3,486
3,491,3,486,5,507,6,515,6,786
6,466,6,493,6,510,6,491,7,786
13,486,14,512,15,486,18,496,18,510
18,511,3,786,3,491,3,518,3,507
3,486,3,486,3,491,3,507,3,507
3,518,3,486,3,508,6,518,6,491
6,486,6,487,6,491,6,491,6,516
6,491,6,486,6,518,11,486,11,507
14,518,22,518,23,491,23,486,23,518
28,486,3,518,3,486,3,515,5,518
5,786,6,478,6,518,6,513,7,786
11,486,11,491,23,786,25,786,25,786
25,492,25,491,25,486,25,518,25,491
25,491,25,486,25,486,25,786,2,490
2,786,2,491,2,486,2,786,2,786
2,486,2,486,2,486,2,511,2,518
3,518,3,786,3,786,3,491,3,507
3,518,3,491,3,491,3,507,3,486
3,486,3,486,3,491,3,786,3,486
3,786,3,486,3,486,3,486,3,491
3,486,3,491,3,507,3,518,3,507
3,493,3,518,3,507,3,486,3,786
3,486,3,507,3,518,3,518,3,507
3,786,3,486,3,507,3,516,3,491
3,491,3,486,3,507,3,491,3,486
3,507,3,486,3,486,3,507,3,486
3,507,3,491,3,486,3,507,3,487
3,507,3,491,3,491,3,486,3,486
3,507,3,491,3,493,3,507,3,486
3,518,3,486,3,482,3,507,3,486
3,507,3,507,3,507,3,486,3,486
3,491,3,482,3,486,3,486,3,486
3,786,3,491,3,486,3,482,3,482
3,486,3,486,3,491,3,486,3,486
3,491,3,511,3,515,3,486,3,486
3,486,3,486,3,486,3,507,3,482
3,518,3,486,3,486,3,486,3,507
3,486,3,507,3,482,3,486,3,486
3,486,3,507,3,507,3,486,3,507
3,507,3,486,3,486,3,518,3,511
3,507,3,491,3,486,3,486,3,507
3,486,3,507,3,518,3,482,3,486
3,491,3,518,3,507,3,507,3,486
3,486,3,507,3,511,3,519,3,491
3,507,4,486,4,491,4,507,4,486
4,507,4,486,4,486,4,486,4,493
4,518,4,486,4,507,4,491,5,486
5,462,5,491,5,491,5,786,5,507
5,486,5,511,6,491,6,507,6,786
6,491,6,491,6,786,6,491,6,786
6,518,6,518,6,511,6,496,6,465
6,515,6,786,6,491,6,518,6,486
6,491,6,511,6,486,6,491,6,491
6,507,6,786,6,482,6,491,6,491
6,491,6,491,6,507,6,486,6,786
6,486,6,466,6,518,6,491,6,518
6,481,6,518,6,507,6,482,6,491
6,486,6,511,6,491,6,491,6,511
6,491,6,486,6,491,6,491,6,786
6,486,6,482,6,486,6,507,6,486
6,786,6,786,6,486,6,511,6,486
6,518,6,486,6,491,6,487,6,486
6,486,6,491,6,486,6,493,6,486
6,486,6,482,6,491,6,507,6,486
6,491,6,511,6,486,6,487,6,486
6,482,6,486,6,486,6,487,6,486
6,486,6,491,6,486,6,486,6,486
6,491,6,518,6,486,6,486,6,486
6,486,6,486,6,507,6,486,6,491
6,518,6,493,6,486,6,491,6,486
6,482,6,518,6,486,6,491,6,486
6,786,6,491,6,493,6,486,6,518
6,482,6,491,6,486,6,518,6,482
6,486,6,511,6,486,6,491,6,486
6,491,6,486,6,491,6,515,6,491
6,518,6,518,6,486,6,486,6,491
6,486,6,486,6,486,6,491,6,786
6,491,6,513,6,491,6,482,6,486
7,786,7,486,7,482,11,518,11,486
11,486,11,486,11,491,11,518,11,491
11,518,11,507,11,486,11,518,11,491
11,518,11,518,11,486,11,518,11,486
11,507,11,507,11,518,11,518,11,486
11,486,11,486,11,514,11,486,11,518
11,518,11,486,11,512,11,491,11,507
11,482,11,491,11,507,11,486,11,518
11,518,11,507,13,491,13,486,13,511
13,518,13,486,13,481,13,507,13,486
14,518,14,507,14,518,14,507,14,518
14,518,14,518,14,518,15,491,15,486
18,786,18,786,18,491,18,786,18,786
18,491,18,486,18,491,18,786,18,519
18,466,18,786,18,786,18,786,18,786
18,465,18,491,18,491,18,486,18,486
18,486,18,486,18,786,18,786,18,507
18,491,18,491,18,786,18,482,18,786
18,518,18,486,18,466,18,491,18,486
18,491,18,786,18,511,18,486,18,486
18,786,18,511,18,491,18,786,18,786
18,486,18,486,18,486,18,518,18,486
18,511,18,493,18,486,18,518,18,486
18,482,18,486,18,507,18,491,18,486
18,486,18,496,20,518,22,496,22,507
22,486,22,507,22,518,22,491,22,486
22,486,22,486,23,786,23,518,23,486
23,486,23,491,23,493,23,486,23,518
23,518,23,491,23,482,24,491,28,507
2,491,2,486,2,493,2,486,2,486
3,496,3,786,3,786,3,786,3,507
3,786,3,486,3,507,3,491,3,486
3,507,3,507,3,486,3,507,3,486
3,786,3,507,3,486,3,786,3,482
3,486,3,486,3,486,3,486,3,490
3,486,3,491,3,507,3,486,3,486
3,515,3,486,3,507,4,507,4,486
5,486,5,518,5,507,6,786,6,482
6,491,6,507,6,518,6,486,6,507
6,486,6,491,6,491,6,486,6,486
6,491,6,486,6,518,6,518,6,486
6,486,6,486,6,518,6,486,6,515
7,486,11,486,11,515,11,518,11,511
11,493,11,486,11,518,12,507,18,511
18,491,2,486,3,515,3,518,3,486
3,491,3,491,3,507,3,518,5,486
6,511,6,491,6,511,6,515,6,491
6,512,6,490,6,786,6,511,6,786
6,518,6,515,6,511,6,486,6,511
6,511,6,493,6,486,6,491,6,518
6,510,11,511,18,786,18,786,22,786
23,518,28,491,3,786,3,486,3,507
3,507,3,491,3,786,3,518,3,507
3,486,3,507,3,486,3,486,3,507
3,486,3,786,3,507,3,511,3,518
3,507,3,486,3,491,3,486,3,486
3,507,3,507,3,507,3,507,3,486
3,486,3,507,3,491,3,491,3,486
3,507,3,486,3,491,3,486,3,518
3,486,3,482,3,486,3,518,3,511
3,491,3,491,3,507,3,507,3,491
3,518,3,507,3,507,3,482,5,486
5,486,6,518,6,511,6,491,6,491
6,786,6,491,6,511,6,491,6,491
6,518,6,486,6,507,6,486,6,486
6,786,6,511,6,486,6,512,6,491
6,518,6,486,6,518,6,486,6,486
6,486,6,518,11,518,11,518,11,491
11,518,11,518,11,507,13,507,14,507
14,507,22,486,23,491,23,518,28,507
2,786,2,486,3,486,3,518,3,507
3,491,3,486,5,491,6,491,6,786
6,486,6,486,6,491,6,486,7,491
7,491,11,518,25,786,25,486,25,507
25,486,25,486,25,486,25,466,25,507
25,485,25,486,25,786,25,515,25,486
25,507,2,486,2,485,2,486,2,486
2,518,2,491,2,518,2,486,3,786
3,507,3,507,3,786,3,486,3,786
3,486,3,486,3,491,3,507,3,486
3,507,3,486,3,486,3,486,3,486
3,486,3,490,3,487,3,486,3,493
3,515,3,486,3,486,3,507,3,491
3,511,3,518,3,486,3,486,3,491
3,486,3,511,3,486,3,466,3,486
3,507,3,490,3,493,3,507,3,486
3,466,3,486,3,486,3,507,3,486
3,486,3,486,3,486,3,486,3,507
3,482,3,486,3,487,3,518,3,518
3,486,3,507,3,491,3,507,3,486
3,486,3,486,3,466,3,486,3,518
3,507,3,486,3,486,3,486,3,486
3,486,3,486,3,466,3,493,3,486
3,486,3,486,3,507,3,507,3,486
3,490,3,518,3,486,3,486,3,486
3,491,3,491,3,507,3,491,3,507
3,515,3,485,3,482,3,486,3,482
3,507,3,507,3,486,3,486,3,486
3,486,3,466,3,518,3,486,3,518
3,466,3,491,3,486,3,486,3,486
3,486,3,507,3,493,3,511,3,486
3,518,3,486,3,486,3,507,3,482
3,486,3,512,3,507,3,491,3,518
3,486,3,486,3,507,3,511,3,507
3,507,3,518,3,486,3,486,3,518
3,486,3,486,3,486,3,518,3,486
3,486,3,507,3,507,3,518,3,507
3,486,3,507,3,507,3,486,3,486
3,518,3,511,3,518,3,518,3,512
3,491,4,486,4,491,4,486,4,486
4,482,4,507,4,486,4,482,4,507
4,507,5,486,5,486,5,486,5,491
6,491,6,491,6,494,6,494,6,507
6,786,6,486,6,465,6,786,6,786
6,486,6,786,6,486,6,511,6,491
6,786,6,786,6,491,6,507,6,486
6,486,6,486,6,491,6,491,6,486
6,786,6,486,6,491,6,518,6,482
6,511,6,486,6,786,6,491,6,486
6,518,6,486,6,486,6,518,6,482
6,491,6,486,6,487,6,486,6,486
6,486,6,491,6,486,6,486,6,486
6,491,6,491,6,486,6,486,6,491
6,491,6,518,6,486,6,491,6,486
6,518,6,518,6,786,6,491,6,490
6,491,6,507,6,491,6,491,6,491
6,486,6,491,6,491,6,518,6,491
6,491,6,518,6,486,6,491,6,493
6,507,6,518,6,486,6,486,6,486
6,486,6,486,6,491,6,482,6,481
6,518,6,491,6,511,6,491,6,491
6,486,6,507,6,486,6,491,6,511
6,515,6,511,6,486,6,491,6,507
6,486,6,518,6,486,6,486,6,491
6,481,6,486,6,515,6,507,6,486
6,486,6,511,6,491,6,516,6,491
6,507,6,491,6,491,6,486,7,486
7,486,11,518,11,518,11,486,11,486
11,486,11,518,11,486,11,518,11,486
11,486,11,507,11,486,11,486,11,507
11,487,11,486,11,507,11,507,11,518
11,507,11,507,11,507,11,482,11,486
11,518,11,486,11,507,11,486,11,515
11,486,11,507,11,482,11,486,11,486
11,493,11,518,11,507,11,507,11,518
11,482,11,507,11,507,11,491,13,486
13,518,13,486,13,507,13,507,13,491
13,486,13,507,13,491,13,486,14,486
14,482,14,518,14,486,14,507,14,518
14,518,14,518,14,507,14,486,14,518
15,486,15,507,18,786,18,786,18,491
18,486,18,786,18,491,18,486,18,486
18,507,18,786,18,507,18,486,18,786
18,491,18,482,18,486,18,486,18,507
18,486,18,486,18,491,18,486,18,491
18,786,18,486,18,507,18,511,22,507
22,486,22,491,22,519,22,507,23,486
23,486,23,518,23,486,23,518,23,491
23,491,23,507,23,491,25,518,28,486
28,493,3,786,3,491,3,486,3,507
3,518,3,486,3,486,3,486,3,512
3,491,3,486,3,486,3,486,3,518
3,486,3,486,3,491,3,486,3,491
3,507,3,486,3,507,3,486,3,491
3,507,3,507,3,486,3,491,3,519
3,485,3,486,3,507,3,507,3,507
3,511,3,493,3,507,4,786,4,486
4,491,4,466,4,466,5,519,6,486
6,515,6,507,6,486,6,507,6,486
6,486,6,507,6,491,6,486,6,486
6,518,6,486,6,486,6,507,6,466
6,486,6,486,6,486,6,486,6,486
6,486,6,511,11,486,11,518,11,486
11,507,11,518,11,491,13,486,18,786
18,486,18,511,22,507,22,486,22,486
3,491,3,486,3,466,3,486,3,491
3,466,3,486,3,481,3,486,3,507
3,507,3,486,3,491,3,507,3,786
3,487,3,511,3,511,3,491,3,486
3,486,3,507,3,486,3,511,3,507
6,501,6,786,6,511,6,493,6,496
6,507,6,507,6,511,6,491,6,491
6,486,6,515,6,518,6,486,6,466
6,486,6,481,11,507,11,507,18,486
22,786,22,518,23,487,23,507,6,491
3,486,3,491,3,507,3,486,3,507
3,486,3,507,3,512,3,507,3,507
3,507,3,507,3,486,3,491,3,507
3,486,3,486,3,507,3,486,3,486
3,507,3,507,3,486,3,486,3,486
4,507,5,486,6,486,6,486,6,486
6,486,6,491,6,486,6,486,6,486
6,486,6,486,6,482,6,486,6,507
6,507,6,486,6,481,6,486,6,486
6,518,7,486,11,507,11,518,11,518
14,507,14,507,14,507,14,507,14,507
22,518,23,491,2,486,3,491,3,518
3,491,3,786,3,491,3,507,3,507
3,507,3,482,5,786,5,491,6,786
6,491,6,493,6,491,6,491,6,491
6,507,6,507,11,518,11,486,11,486
25,486,25,491,25,507,25,491,25,491
25,486,25,518,25,516,2,486,3,486
3,486,3,486,3,486,3,486,3,507
3,486,3,491,3,486,3,507,3,507
3,486,3,507,3,486,3,491,3,486
3,478,3,491,3,486,3,486,3,486
3,507,3,486,3,507,3,482,3,486
3,486,3,486,3,486,3,482,3,486
3,507,3,507,3,481,3,507,3,507
3,507,4,486,5,465,6,486,6,491
6,511,6,486,6,491,6,486,6,486
6,486,6,486,6,515,6,512,6,482
6,482,6,507,6,486,6,507,6,507
6,486,6,482,11,486,11,486,11,486
11,518,11,486,11,486,11,518,11,491
11,507,11,486,11,486,11,507,13,482
14,518,14,507,14,507,14,507,15,486
18,518,18,496,18,486,22,478,23,486
2,478,3,486,3,518,3,486,3,487
3,486,3,486,3,491,3,486,3,491
3,507,4,486,4,491,6,486,6,486
11,486,13,507,3,486,3,491,3,482
6,486,6,486,6,491,3,507,3,486
3,486,3,486,3,507,3,507,3,518
3,486,3,507,3,486,6,465,6,486
11,507,14,518,14,518,3,507,6,507
11,486,25,493,7,507,7,482,3,519
6,786,6,786,6,482,6,480,7,486
7,493,8,786,18,493,18,486,8,482
6,518,25,493,3,486,5,514,5,518
5,786,6,486,6,486,7,486,7,493
7,493,7,493,7,518,7,486,7,493
11,518,18,786,18,786,18,786,18,786
18,493,18,493,18,486,6,786,6,493
6,493,18,491,6,493,6,516,18,486
6,493,5,486,25,786,25,493,2,491
2,519,2,518,2,493,2,486,2,486
2,491,3,493,3,486,3,478,3,486
3,786,3,519,5,786,5,507,6,786
6,786,6,491,6,786,6,786,6,493
6,493,6,495,6,491,6,493,6,493
6,491,6,493,6,493,6,493,6,486
6,493,6,493,6,493,6,486,6,491
6,491,6,486,6,493,6,482,6,493
6,486,6,486,6,518,6,481,7,486
7,493,7,493,7,486,7,493,7,518
11,486,11,518,18,786,18,786,18,786
18,786,18,786,18,786,18,786,18,786
18,786,18,786,18,786,18,786,18,786
18,493,18,786,18,486,18,786,18,786
18,493,18,786,18,786,18,786,18,786
18,496,18,493,18,786,18,493,18,786
18,786,18,486,18,493,18,491,18,495
22,518,22,518,23,786,2,507,2,491
3,518,3,486,6,491,6,493,6,486
6,486,6,507,6,486,7,491,7,493
18,786,18,491,18,493,18,518,2,786
4,786,6,486,6,491,7,493,7,486
11,518,11,514,18,493,23,493,23,486
3,486,5,486,6,786,6,491,6,786
6,493,6,486,6,486,6,518,6,491
8,482,28,786,6,486,6,486,6,493
6,786,25,786,25,786,25,518,25,518
25,493,25,491,2,518,2,486,2,482
2,486,2,786,2,518,2,491,2,491
2,486,3,786,3,491,3,786,3,786
3,786,3,518,3,786,3,786,3,786
3,518,3,786,3,486,3,486,3,486
3,518,3,518,3,486,3,491,3,486
3,486,3,507,3,786,3,486,3,486
3,491,3,507,3,486,3,486,3,486
3,491,3,786,3,486,3,507,3,518
3,496,3,491,3,466,3,473,3,482
3,518,4,786,4,786,4,786,4,491
4,518,5,786,5,786,5,518,5,786
5,493,6,786,6,491,6,496,6,786
6,786,6,786,6,491,6,486,6,786
6,491,6,491,6,514,6,491,6,486
6,491,6,493,6,493,6,493,6,518
6,493,6,491,6,493,6,786,6,486
6,518,6,518,6,491,6,486,6,486
6,491,6,491,6,493,6,493,6,518
6,786,6,491,6,486,6,786,6,493
6,518,6,491,6,786,6,491,6,786
6,486,6,486,6,786,6,491,6,518
6,518,6,491,6,786,6,493,6,486
6,491,6,491,6,786,6,491,6,493
6,519,6,511,6,473,6,491,6,486
6,493,6,518,6,486,6,486,6,466
6,493,6,491,6,491,6,491,6,518
6,486,6,518,6,482,6,491,6,493
6,486,6,493,6,486,6,486,6,482
6,491,7,786,7,491,7,491,7,786
7,493,7,786,7,493,7,486,7,491
11,514,11,518,11,518,11,518,11,518
11,486,11,491,11,518,11,518,14,511
18,786,18,786,18,493,18,786,18,786
18,786,18,786,18,786,18,786,18,786
18,786,18,786,18,481,18,786,18,786
18,493,18,786,18,786,18,786,18,786
18,786,18,786,18,786,18,786,18,786
18,786,18,493,18,486,18,511,18,486
18,786,18,786,18,466,18,786,18,786
18,486,18,786,18,486,18,496,18,496
18,786,18,491,18,786,18,491,18,518
18,493,18,486,18,486,18,486,22,491
22,493,22,493,23,491,23,518,23,518
23,518,23,518,23,491,2,786,2,518
3,519,3,515,3,518,3,493,3,486
3,786,3,482,4,786,4,487,4,492
5,486,5,486,6,486,6,786,6,786
6,491,6,491,6,491,6,486,6,491
6,514,6,491,6,486,7,493,11,518
18,786,18,491,18,486,18,486,18,486
18,493,3,486,6,518,6,511,6,518
6,518,6,511,6,493,6,491,7,786
11,486,18,786,18,486,2,786,3,786
3,786,3,491,3,507,3,518,3,486
3,486,5,507,5,491,5,518,5,507
6,491,6,491,6,486,6,786,6,518
6,491,6,493,6,493,6,486,6,491
6,515,6,491,6,482,22,486,22,486
28,507,28,507,28,507,28,507,28,486
28,486,2,518,3,518,6,786,7,491
11,491,25,786,25,786,25,493,25,786
25,786,25,518,25,786,25,486,25,466
25,491,2,491,2,786,2,786,2,786
2,491,2,518,2,516,2,518,2,507
2,511,2,486,3,786,3,786,3,786
3,786,3,786,3,486,3,491,3,786
3,786,3,482,3,507,3,516,3,486
3,518,3,518,3,491,3,518,3,786
3,786,3,482,3,786,3,518,3,486
3,518,3,486,3,491,3,786,3,786
3,493,3,518,3,491,3,491,3,511
3,507,3,518,3,786,3,486,3,486
3,518,3,491,3,518,3,518,3,491
3,486,3,491,3,518,3,518,3,486
3,518,3,518,3,486,3,486,3,786
3,491,3,507,3,491,3,491,3,481
3,491,3,491,3,518,3,486,3,507
3,518,3,518,3,510,3,518,3,491
3,486,3,518,3,491,3,518,3,486
3,493,3,491,3,518,3,491,4,491
4,786,4,486,4,786,4,486,4,486
4,507,4,482,4,507,4,518,5,518
5,486,6,491,6,786,6,490,6,486
6,786,6,491,6,486,6,786,6,786
6,491,6,491,6,491,6,518,6,491
6,493,6,486,6,786,6,786,6,486
6,493,6,518,6,491,6,486,6,491
6,466,6,511,6,486,6,486,6,491
6,493,6,486,6,491,6,486,6,786
6,486,6,491,6,486,6,491,6,518
6,518,6,493,6,486,6,496,6,491
6,491,6,491,6,493,6,491,6,491
6,491,6,514,6,518,6,786,6,491
6,491,6,511,6,483,6,493,6,466
6,491,6,491,6,486,6,486,6,491
6,491,6,518,6,491,6,491,6,491
6,491,6,493,6,486,6,486,6,486
6,486,6,486,6,518,6,491,6,515
6,486,6,518,6,486,6,486,6,486
6,518,6,486,6,491,6,491,6,496
6,491,6,491,6,518,6,486,6,493
6,491,6,491,6,491,6,486,6,518
6,491,6,518,6,486,6,486,6,491
6,486,6,518,6,491,6,491,6,491
6,518,6,518,6,511,6,493,6,486
6,482,6,485,6,491,6,493,6,486
6,518,6,491,6,486,6,510,6,518
6,512,6,465,6,482,6,491,6,516
7,486,11,518,11,518,11,518,11,486
11,518,11,486,11,486,11,518,11,518
11,507,11,507,11,507,11,486,11,514
11,486,11,518,11,518,11,518,11,507
11,518,11,515,13,486,13,518,13,518
13,491,13,507,14,507,18,461,18,786
18,786,18,786,18,786,18,491,18,786
18,786,18,786,18,786,18,786,18,786
18,493,18,786,18,786,18,491,18,786
18,786,18,786,18,786,18,496,18,491
18,786,18,466,18,786,18,486,18,491
18,486,18,486,18,491,18,491,18,493
18,486,18,786,18,786,18,518,18,518
18,518,18,493,18,486,18,491,22,511
22,491,22,495,22,496,22,514,22,486
22,493,22,486,23,491,23,491,23,486
23,486,23,518,23,518,23,486,24,786
28,507,3,491,3,786,3,486,3,491
3,486,3,518,3,507,3,486,3,486
3,493,3,507,3,486,3,486,3,486
3,486,4,486,5,786,6,786,6,493
6,519,6,493,6,518,6,466,6,486
6,491,6,516,6,486,6,486,6,486
6,515,6,493,6,486,6,486,6,486
6,493,6,486,6,493,6,493,6,486
6,486,6,786,6,486,6,482,6,518
6,518,7,786,11,518,11,486,11,491
11,518,11,486,14,486,18,786,18,491
18,786,18,786,18,786,18,786,18,786
18,786,18,518,22,786,22,491,22,491
23,518,2,486,3,486,3,518,3,496
3,786,3,486,3,491,3,491,3,491
4,786,5,786,6,515,6,493,6,491
6,491,6,511,6,493,6,515,6,491
6,518,6,515,6,487,6,518,6,493
6,482,6,518,6,493,6,518,13,491
13,491,18,786,18,786,18,486,18,786
22,518,22,491,22,491,22,493,2,786
2,786,3,491,3,511,3,518,3,491
3,486,3,486,3,507,3,491,3,486
3,486,3,518,3,486,3,486,3,486
3,491,3,486,3,511,3,491,3,486
3,518,3,507,3,786,3,518,3,491
3,486,3,486,4,491,5,493,5,518
6,786,6,786,6,493,6,482,6,486
6,486,6,491,6,493,6,518,6,486
6,518,6,486,6,518,6,491,6,486
11,518,11,485,11,516,11,518,3,514
3,486,3,466,3,519,3,486,3,486
3,786,3,491,3,493,6,786,6,786
6,786,6,493,6,518,6,486,6,493
6,491,8,491,11,486,18,486,25,518
25,786,25,786,25,491,25,786,25,486
25,486,25,491,25,491,25,491,25,486
